iter	MAPE	RMSE	R2	MAE
2775	0.1236094316	137881.7455	0.9908307333	90298.30595
2776	0.1236000762	137879.2177	0.9908310695	90295.86393
2777	0.1235992911	137878.0956	0.9908312187	90295.26654
2778	0.1235836418	137872.2856	0.9908319914	90291.7803
2779	0.1235827241	137858.6445	0.9908338055	90282.13402
2780	0.1235751759	137844.0645	0.9908357443	90274.50365
2781	0.1235639942	137821.4631	0.9908387492	90257.67764
2782	0.1235540967	137800.8714	0.9908414865	90243.99031
2783	0.123544307	137796.9304	0.9908420104	90242.27116
2784	0.1235155638	137780.447	0.9908442012	90224.37055
2785	0.1235094674	137773.5382	0.9908451194	90221.01569
2786	0.1235054383	137765.362	0.990846206	90218.5713
2787	0.1234860372	137735.2876	0.9908502021	90194.23953
2788	0.1234649606	137725.8005	0.9908514625	90187.65884
2789	0.1234566645	137708.4917	0.9908537619	90182.84377
2790	0.123441149	137675.7472	0.990858111	90167.36104
2791	0.1234427731	137671.5659	0.9908586663	90165.78657
2792	0.1234245842	137645.1101	0.9908621792	90150.79924
2793	0.1234219707	137642.8604	0.9908624779	90149.49878
2794	0.1234232475	137627.2493	0.9908645505	90139.60768
2795	0.1234125775	137597.438	0.9908685077	90124.08451
2796	0.1233979933	137577.7847	0.9908711161	90116.32103
2797	0.1233923479	137562.4105	0.9908731563	90109.06691
2798	0.1233922579	137561.1869	0.9908733186	90108.4818
2799	0.1233916322	137559.9926	0.9908734771	90107.79491
2800	0.1233897482	137557.994	0.9908737423	90106.45954
2801	0.1233800757	137550.7086	0.990874709	90101.57636
2802	0.1233725239	137543.1912	0.9908757064	90094.48045
2803	0.1233696443	137533.3893	0.9908770068	90087.95841
2804	0.1233668411	137530.0622	0.9908774482	90086.15526
2805	0.1233720351	137521.8937	0.9908785318	90081.65226
2806	0.1233613689	137501.5467	0.9908812307	90073.55544
2807	0.1233356067	137491.0083	0.9908826284	90065.65433
2808	0.1233347936	137461.8653	0.9908864931	90051.78844
2809	0.1233308754	137443.5256	0.9908889248	90041.73904
2810	0.1233299166	137410.638	0.9908932844	90038.6707
2811	0.123327907	137408.7682	0.9908935323	90037.26623
2812	0.1233245881	137407.07	0.9908937574	90035.81306
2813	0.1233233715	137405.9008	0.9908939123	90035.09535
2814	0.1233188686	137387.4471	0.9908963581	90024.52651
2815	0.1233116002	137369.2165	0.9908987739	90015.32365
2816	0.1233080791	137365.6366	0.9908992483	90013.3493
2817	0.1233102234	137349.6748	0.9909013632	90002.89677
2818	0.1233097077	137345.5562	0.9909019088	90000.63105
2819	0.1233100906	137344.4657	0.9909020533	90000.0611
2820	0.1233094831	137343.3244	0.9909022045	89999.38214
2821	0.1233085815	137342.2028	0.9909023531	89998.70843
2822	0.1233086621	137322.0152	0.9909050274	89990.80104
2823	0.1233037946	137303.463	0.9909074847	89983.66148
2824	0.1232950062	137289.8389	0.990909289	89975.08125
2825	0.1232453801	137271.1547	0.9909117632	89961.45574
2826	0.123244049	137262.5781	0.9909128988	89954.53964
2827	0.1232400162	137243.0077	0.9909154899	89940.37592
2828	0.1232296191	137207.8501	0.9909201436	89922.83927
2829	0.1232284068	137203.9798	0.9909206559	89921.4138
2830	0.1232289311	137201.1223	0.990921034	89920.61035
2831	0.1232316672	137176.2995	0.9909243189	89910.97836
2832	0.1232319526	137175.3066	0.9909244503	89910.51796
2833	0.1232219798	137150.1233	0.9909277823	89895.72137
2834	0.1232163177	137137.1496	0.9909294986	89888.69093
2835	0.1232029298	137118.4841	0.9909319675	89876.18584
2836	0.1232001599	137082.5318	0.9909367222	89871.2419
2837	0.1231996278	137081.3642	0.9909368766	89870.57903
2838	0.1231986603	137080.2882	0.9909370188	89869.90968
2839	0.1231996738	137079.3372	0.9909371446	89869.52149
2840	0.1231708431	137067.3258	0.9909387328	89854.80283
2841	0.1231608395	137059.1686	0.9909398112	89850.39201
2842	0.1231603102	137057.4946	0.9909400325	89849.19386
2843	0.1231507809	137052.6596	0.9909406718	89844.71331
2844	0.1231287886	137032.6654	0.9909433148	89829.1031
2845	0.1231179464	137025.3318	0.9909442842	89825.6679
2846	0.1231001309	137015.6804	0.9909455598	89818.32475
2847	0.1230926134	137009.8032	0.9909463366	89814.21408
2848	0.1230934008	137003.2345	0.9909472047	89812.31555
2849	0.1230898093	136999.3141	0.9909477228	89810.16318
2850	0.1230824524	136988.9747	0.9909490891	89805.57083
2851	0.1230852009	136975.3144	0.9909508941	89799.04274
2852	0.1230776762	136957.1979	0.9909532876	89793.12474
2853	0.1230493795	136952.5544	0.9909539011	89789.77085
2854	0.1230485579	136951.3823	0.9909540559	89789.22786
2855	0.1229983328	136938.5716	0.9909557482	89775.5708
2856	0.1229941499	136932.5488	0.9909565437	89772.63531
2857	0.1229655819	136925.4952	0.9909574754	89765.93448
2858	0.1229146839	136897.474	0.990961176	89733.6496
2859	0.1229100368	136893.4826	0.9909617031	89731.7788
2860	0.1228927859	136883.6903	0.9909629961	89724.05574
2861	0.1228928834	136882.5558	0.9909631459	89723.50297
2862	0.1228735834	136876.282	0.9909639743	89717.01362
2863	0.122871882	136865.1036	0.9909654501	89708.08318
2864	0.1228512053	136858.0639	0.9909663795	89703.92961
2865	0.1228454232	136829.9271	0.9909700935	89691.12348
2866	0.1228435224	136811.0592	0.9909725837	89688.35019
2867	0.1228364243	136788.189	0.9909756016	89674.84322
2868	0.1228142645	136766.5382	0.9909784581	89659.40661
2869	0.1228158287	136745.3573	0.9909812522	89650.48079
2870	0.1227971163	136732.7908	0.9909829098	89639.24932
2871	0.1227825298	136716.8135	0.9909850169	89630.23171
2872	0.1227820093	136714.8965	0.9909852698	89629.27545
2873	0.1227704562	136712.6085	0.9909855715	89627.21112
2874	0.1227593943	136691.4097	0.9909883668	89610.82087
2875	0.1227216505	136662.8432	0.990992133	89586.84723
2876	0.1227262771	136648.3809	0.9909940394	89573.49131
2877	0.1227099641	136632.4433	0.9909961401	89562.75482
2878	0.122711601	136628.6721	0.9909966371	89561.60959
2879	0.1227009641	136606.5165	0.9909995568	89549.83513
2880	0.1226920385	136580.2591	0.9910030165	89534.6358
2881	0.122681488	136575.161	0.9910036881	89532.20945
2882	0.122643437	136568.1312	0.9910046142	89523.20562
2883	0.1226393835	136557.8281	0.9910059715	89520.04829
2884	0.1226462881	136493.1915	0.9910144837	89507.41286
2885	0.122635936	136473.454	0.9910170822	89497.45741
2886	0.1226292579	136466.9219	0.9910179421	89494.87932
2887	0.1226157759	136440.5919	0.9910214077	89480.944
2888	0.1225835535	136433.9008	0.9910222884	89469.79547
2889	0.1225829399	136432.1885	0.9910225137	89468.3842
2890	0.1225818641	136430.9696	0.9910226741	89467.53176
2891	0.1225832752	136416.1378	0.9910246259	89459.38074
2892	0.1225769706	136406.0255	0.9910259565	89449.82214
2893	0.1225341427	136390.1501	0.9910280452	89431.03874
2894	0.1225278417	136378.1487	0.9910296241	89419.78144
2895	0.1225280085	136363.4354	0.9910315596	89410.90134
2896	0.1225267777	136362.245	0.9910317162	89410.15374
2897	0.1225248995	136359.855	0.9910320305	89408.80321
2898	0.1225233348	136358.6902	0.9910321837	89408.07105
2899	0.1225220374	136357.5511	0.9910323336	89407.20502
2900	0.1225208443	136356.4357	0.9910324803	89406.40271
2901	0.1225154093	136338.0847	0.9910348938	89392.64475
2902	0.1225165453	136305.8395	0.991039134	89382.20657
2903	0.1225160866	136304.7466	0.9910392777	89381.51384
2904	0.1223681381	136289.3077	0.9910413075	89365.50325
2905	0.1223714477	136279.7662	0.9910425618	89361.50595
2906	0.122348986	136261.8865	0.9910449121	89348.83576
2907	0.1223489277	136260.8167	0.9910450527	89348.09802
2908	0.1223458046	136236.125	0.9910482978	89339.49
2909	0.1223346975	136214.7564	0.9910511058	89326.33317
2910	0.1223290041	136209.0993	0.991051849	89323.37198
2911	0.1223233974	136204.109	0.9910525047	89321.20116
2912	0.1223037854	136195.0939	0.9910536891	89312.3641
2913	0.1222981892	136192.9222	0.9910539744	89311.07006
2914	0.1222960486	136189.6644	0.9910544024	89309.43807
2915	0.1222880802	136172.8588	0.99105661	89301.47054
2916	0.1222767806	136167.1279	0.9910573628	89295.91726
2917	0.1222670602	136132.8842	0.99106186	89287.29132
2918	0.122265896	136131.8182	0.991062	89286.54696
2919	0.1222416944	136116.4948	0.9910640121	89279.54653
2920	0.1222404512	136113.6953	0.9910643796	89278.27438
2921	0.1222168992	136100.1137	0.9910661628	89264.01877
2922	0.1222169428	136079.1579	0.9910689137	89252.29079
2923	0.1222148645	136060.8533	0.9910713163	89247.39793
2924	0.1222003849	136041.4638	0.9910738609	89234.73366
2925	0.1221969552	136020.5293	0.9910766078	89230.93813
2926	0.1222063433	136015.3173	0.9910772916	89227.62609
2927	0.1222039581	136012.7985	0.9910776221	89226.16659
2928	0.1221981423	135998.0878	0.991079552	89217.51522
2929	0.1221970064	135993.711	0.9910801262	89215.81414
2930	0.1221922554	135991.5505	0.9910804096	89214.38183
2931	0.1221971049	135981.1528	0.9910817735	89205.32527
2932	0.1221879456	135957.7898	0.9910848377	89196.56857
2933	0.1221859314	135953.9426	0.9910853423	89193.35692
2934	0.1221796897	135939.4894	0.9910872376	89182.93843
2935	0.1221771537	135918.5025	0.9910899894	89174.90099
2936	0.122176674	135905.6043	0.9910916804	89171.06939
2937	0.1221671165	135887.0646	0.9910941107	89163.96865
2938	0.1221572533	135865.9169	0.9910968824	89152.13479
2939	0.1221567921	135864.847	0.9910970227	89151.58022
2940	0.1221550056	135863.7627	0.9910971648	89150.98645
2941	0.1221508228	135852.2345	0.9910986755	89148.33366
2942	0.1221430274	135837.7915	0.9911005681	89146.75634
2943	0.1221309564	135803.9083	0.9911050073	89122.6943
2944	0.1221285685	135802.2657	0.9911052224	89121.23953
2945	0.1221259982	135794.5214	0.9911062369	89116.13308
2946	0.1221200941	135782.1231	0.9911078609	89109.39736
2947	0.1221176726	135771.5682	0.9911092432	89106.8234
2948	0.1221110436	135762.8521	0.9911103847	89098.48128
2949	0.1221106431	135743.2378	0.9911129532	89094.73895
2950	0.122104117	135730.8261	0.9911145783	89088.21126
2951	0.1220919334	135725.4825	0.9911152779	89085.40304
2952	0.1220933182	135715.0782	0.99111664	89079.46385
2953	0.1220913996	135712.4971	0.9911169779	89078.3068
2954	0.1220777697	135706.7041	0.9911177362	89072.56498
2955	0.1220796525	135692.7229	0.9911195663	89068.64889
2956	0.1220686123	135666.255	0.9911230304	89053.25244
2957	0.1220610042	135655.5459	0.9911244318	89048.76796
2958	0.1220592836	135651.3672	0.9911249786	89046.73277
2959	0.1220521402	135647.6438	0.9911254658	89043.6304
2960	0.1220523807	135621.8037	0.9911288465	89036.98679
2961	0.1220463836	135617.6134	0.9911293947	89034.54658
2962	0.1220415816	135608.7716	0.9911305514	89028.52776
2963	0.1220430444	135594.8044	0.9911323783	89018.88469
2964	0.1220406086	135592.0518	0.9911327383	89017.59424
2965	0.122029363	135562.5689	0.9911365941	88996.08614
2966	0.1220286397	135561.5452	0.9911367279	88995.67266
2967	0.122010701	135551.7999	0.9911380022	88987.89617
2968	0.1220009261	135543.4874	0.9911390891	88984.13431
2969	0.1219960508	135541.8839	0.9911392987	88983.23562
2970	0.1219846195	135534.9029	0.9911402114	88975.37888
2971	0.1219664183	135522.2554	0.9911418649	88961.37164
2972	0.1219519565	135506.5881	0.9911439129	88952.65192
2973	0.121954119	135504.4698	0.9911441897	88950.78659
2974	0.1219418586	135500.5997	0.9911446956	88948.14328
2975	0.1219345795	135477.3409	0.9911477354	88934.3698
2976	0.1219307653	135475.8397	0.9911479316	88933.25504
2977	0.1219324525	135463.6157	0.9911495289	88928.01845
2978	0.121927703	135460.8294	0.991149893	88926.17293
2979	0.1219239183	135453.1841	0.991150892	88922.97883
2980	0.1219215715	135450.1016	0.9911512947	88921.15594
2981	0.1219191665	135448.2418	0.9911515377	88919.92212
2982	0.1219148719	135426.3945	0.9911543919	88907.43294
2983	0.1219143302	135425.2333	0.9911545436	88906.95763
2984	0.1218523207	135413.1466	0.9911561225	88892.94307
2985	0.1218474008	135392.3275	0.9911588417	88885.73469
2986	0.121839295	135367.9444	0.9911620258	88878.78635
2987	0.1217939993	135357.5806	0.9911633791	88868.79381
2988	0.1217934881	135356.3973	0.9911635335	88868.25985
2989	0.121798809	135347.5848	0.9911646841	88863.23423
2990	0.1217939302	135345.9195	0.9911649015	88861.68051
2991	0.1217850265	135343.1712	0.9911652603	88859.70126
2992	0.1217850246	135342.0254	0.9911654099	88859.29962
2993	0.1217723298	135321.3358	0.9911681108	88845.7434
2994	0.1217774131	135306.1337	0.991170095	88841.1225
2995	0.1217805538	135302.7089	0.991170542	88838.11908
2996	0.1217783033	135301.1681	0.9911707431	88836.76253
2997	0.1217652468	135290.2018	0.9911721743	88828.43325
2998	0.1217625131	135283.2408	0.9911730827	88825.59005
2999	0.1217511995	135266.5023	0.9911752669	88817.14995
3000	0.1217376372	135241.7599	0.9911784949	88802.02419
3001	0.1217300343	135232.8341	0.9911796593	88798.47736
3002	0.1216976059	135216.0842	0.9911818442	88789.96424
3003	0.1216852522	135207.3524	0.991182983	88779.78731
3004	0.1216820648	135205.1968	0.9911832642	88778.36364
3005	0.1216817119	135204.1311	0.9911834032	88777.79968
3006	0.1216779941	135187.084	0.9911856263	88771.33888
3007	0.1216723066	135166.8246	0.9911882679	88760.20813
3008	0.1216698971	135156.8384	0.9911895699	88754.41682
3009	0.1216598469	135132.2582	0.9911927742	88742.18672
3010	0.1216594267	135131.1807	0.9911929147	88741.65925
3011	0.1216523593	135123.3464	0.9911939359	88735.44687
3012	0.1216509505	135122.2192	0.9911940828	88734.83109
3013	0.1216492514	135121.1852	0.9911942176	88734.19159
3014	0.1216437451	135107.4687	0.9911960053	88730.22596
3015	0.1216443103	135098.7904	0.9911971362	88725.58166
3016	0.121629519	135082.3235	0.991199282	88717.00403
3017	0.1216162194	135080.2942	0.9911995464	88714.69899
3018	0.1216021944	135062.0826	0.9912019192	88700.10542
3019	0.1215783821	135050.0221	0.9912034904	88687.74244
3020	0.1215771973	135027.1345	0.9912064718	88676.37095
3021	0.1215748489	135000.0623	0.9912099975	88659.42942
3022	0.1215744283	134999.0958	0.9912101234	88658.92709
3023	0.121573644	134997.6942	0.9912103059	88657.89289
3024	0.1215642378	134984.7917	0.991211986	88650.0216
3025	0.1215559584	134967.9508	0.9912141786	88646.39842
3026	0.1215522581	134960.6107	0.9912151342	88642.23501
3027	0.1215519678	134959.6195	0.9912152633	88641.68224
3028	0.1215500258	134956.1838	0.9912157105	88639.69052
3029	0.1215462272	134952.2218	0.9912162263	88637.5336
3030	0.121539229	134939.8172	0.991217841	88636.05182
3031	0.1215204205	134919.5959	0.9912204729	88624.3284
3032	0.1215206775	134908.1151	0.991221967	88618.47479
3033	0.1215206922	134893.8161	0.9912238277	88613.45899
3034	0.1215206083	134890.306	0.9912242844	88611.68509
3035	0.1215197754	134882.5988	0.9912252872	88607.57589
3036	0.1215173399	134863.0741	0.9912278274	88596.16719
3037	0.1214975523	134850.0148	0.9912295262	88585.69773
3038	0.1214881753	134827.717	0.9912324264	88575.28358
3039	0.1214770679	134811.0543	0.9912345933	88569.08977
3040	0.1214756838	134809.498	0.9912347957	88567.78129
3041	0.1214692658	134807.177	0.9912350975	88565.17788
3042	0.1214558698	134796.0933	0.9912365387	88552.40928
3043	0.1214268129	134783.6219	0.9912381603	88545.11974
3044	0.1214195582	134761.8765	0.9912409872	88533.75435
3045	0.121415757	134756.8542	0.9912416401	88531.35649
3046	0.1214081599	134741.739	0.9912436048	88521.98393
3047	0.121407141	134740.7205	0.9912437371	88521.3376
3048	0.1213912297	134720.3867	0.9912463798	88508.33874
3049	0.1213694384	134712.7416	0.9912473732	88500.91881
3050	0.1213654107	134694.1001	0.9912497954	88493.73012
3051	0.121362336	134658.5678	0.9912544114	88486.54251
3052	0.121361426	134657.5668	0.9912545415	88485.96264
3053	0.1213604816	134653.4133	0.991255081	88484.14652
3054	0.1213602859	134636.0571	0.9912573352	88477.0742
3055	0.1213573707	134634.5931	0.9912575253	88475.7914
3056	0.1213341612	134618.1532	0.9912596602	88460.48186
3057	0.1213391437	134594.5203	0.9912627288	88454.0963
3058	0.1213353962	134588.578	0.9912635002	88450.22123
3059	0.1213293084	134580.2895	0.9912645763	88447.52686
3060	0.1213305386	134576.334	0.9912650898	88446.11465
3061	0.12132244	134568.0224	0.9912661687	88438.38222
3062	0.1213201	134560.8421	0.9912671007	88434.50299
3063	0.1213163401	134555.6271	0.9912677776	88432.12466
3064	0.1213166301	134543.2707	0.9912693813	88423.01715
3065	0.1213050202	134541.3935	0.9912696249	88421.3114
3066	0.1213116654	134535.9511	0.9912703312	88418.52718
3067	0.121300521	134520.5289	0.9912723325	88413.49801
3068	0.1212930749	134499.4926	0.991275062	88407.60266
3069	0.1212926388	134498.5318	0.9912751866	88407.04654
3070	0.1212857181	134487.0644	0.9912766743	88394.73994
3071	0.121279003	134469.3976	0.991278966	88388.27374
3072	0.1212712611	134454.234	0.9912809328	88380.13663
3073	0.121266187	134450.0593	0.9912814742	88377.15116
3074	0.121265758	134449.1827	0.9912815879	88376.59843
3075	0.1212651327	134443.6006	0.9912823118	88373.7429
3076	0.1212690571	134436.9327	0.9912831765	88369.2633
3077	0.1212300821	134421.0779	0.9912852325	88356.11845
3078	0.1211553381	134412.8477	0.9912862996	88344.24489
3079	0.121153336	134409.9939	0.9912866696	88342.72907
3080	0.1211468484	134402.6419	0.9912876228	88339.45013
3081	0.1211326237	134396.5075	0.9912884181	88335.24731
3082	0.1211241058	134375.1338	0.9912911887	88321.73446
3083	0.121120168	134366.1993	0.9912923468	88316.83146
3084	0.1211207199	134358.6336	0.9912933273	88314.32088
3085	0.12111175	134343.1287	0.9912953367	88307.43583
3086	0.1211013999	134332.5152	0.9912967121	88297.71669
3087	0.1211022131	134319.3132	0.9912984227	88291.32667
3088	0.1211023994	134316.6008	0.9912987741	88290.37347
3089	0.1210566737	134297.3549	0.9913012675	88264.00734
3090	0.1210549547	134280.1836	0.9913034918	88260.795
3091	0.1210327032	134273.8809	0.9913043081	88254.19873
3092	0.1210305367	134263.8	0.9913056138	88248.1615
3093	0.121029122	134262.7213	0.9913057535	88247.33862
3094	0.1210199216	134243.3634	0.9913082603	88238.28213
3095	0.121005112	134210.1692	0.9913125582	88222.38527
3096	0.1210044343	134209.1702	0.9913126875	88221.77215
3097	0.121004356	134152.9247	0.9913199675	88207.61147
3098	0.1209930112	134115.2387	0.9913248436	88187.86274
3099	0.1209913617	134114.1907	0.9913249792	88187.09357
3100	0.1209908038	134113.2295	0.9913251035	88186.45955
3101	0.1209906408	134112.2285	0.991325233	88185.83774
3102	0.1209869489	134097.2071	0.9913271762	88178.76784
3103	0.120980789	134089.9403	0.9913281161	88174.02497
3104	0.1209783757	134078.2144	0.9913296327	88170.95662
3105	0.1209683603	134058.7399	0.9913321512	88160.56163
3106	0.12095463	134042.252	0.9913342832	88145.96484
3107	0.1209518072	134028.8047	0.9913360218	88137.05824
3108	0.1209386061	134007.994	0.9913387121	88126.7332
3109	0.1209354041	134005.4616	0.9913390395	88125.29243
3110	0.1209352187	134001.8183	0.9913395104	88123.96736
3111	0.1209222759	133991.7993	0.9913408054	88117.88616
3112	0.1209112947	133974.7014	0.9913430152	88108.63074
